23752
[216, 576, 3920, 1152, 2304, 1440, 4608, 9216, 320]
[[8, 27], [8, 72], [10, 392], [16, 72], [16, 144], [10, 144], [32, 144], [32, 288], [10, 32]]
0.1071
0.32556119561195374
sigma=1.0
2371.4 ; 163 ; 0.11 ; 0.2670155 ; 0.2652745 ; 0.3558
2385.8 ; 164 ; 0.14 ; 0.2669383 ; 0.2651901 ; 0.3573
2400.2 ; 165 ; 0.20 ; 0.2668244 ; 0.2650567 ; 0.3570
2414.5 ; 166 ; 0.21 ; 0.2666542 ; 0.2649015 ; 0.3577
2429.0 ; 167 ; 0.07 ; 0.2665674 ; 0.2648786 ; 0.3578
2443.5 ; 168 ; 0.14 ; 0.2664702 ; 0.2648521 ; 0.3559
2457.8 ; 169 ; 0.17 ; 0.2663364 ; 0.2646904 ; 0.3580
2472.3 ; 170 ; 0.16 ; 0.2662880 ; 0.2645847 ; 0.3590
2486.9 ; 171 ; 0.17 ; 0.2660813 ; 0.2644516 ; 0.3592
2501.2 ; 172 ; 0.09 ; 0.2660037 ; 0.2644006 ; 0.3595
2515.8 ; 173 ; 0.20 ; 0.2657955 ; 0.2641589 ; 0.3599
2530.3 ; 174 ; 0.12 ; 0.2657697 ; 0.2641883 ; 0.3599
2545.0 ; 175 ; 0.11 ; 0.2656826 ; 0.2641581 ; 0.3599
2559.5 ; 176 ; 0.15 ; 0.2654940 ; 0.2639390 ; 0.3611
2574.1 ; 177 ; 0.19 ; 0.2653218 ; 0.2638300 ; 0.3608
2588.6 ; 178 ; 0.12 ; 0.2651822 ; 0.2637050 ; 0.3615
2602.9 ; 179 ; 0.14 ; 0.2651088 ; 0.2636044 ; 0.3612
2617.3 ; 180 ; 0.16 ; 0.2649250 ; 0.2634424 ; 0.3623
2632.0 ; 181 ; 0.13 ; 0.2648170 ; 0.2633686 ; 0.3627
2646.4 ; 182 ; 0.16 ; 0.2647195 ; 0.2632807 ; 0.3625
2660.6 ; 183 ; 0.12 ; 0.2646241 ; 0.2631543 ; 0.3645
2674.9 ; 184 ; 0.17 ; 0.2645092 ; 0.2630258 ; 0.3636
2689.0 ; 185 ; 0.09 ; 0.2644259 ; 0.2629541 ; 0.3628
2703.2 ; 186 ; 0.09 ; 0.2643871 ; 0.2629217 ; 0.3631
2717.7 ; 187 ; 0.18 ; 0.2643511 ; 0.2628811 ; 0.3634
2732.2 ; 188 ; 0.16 ; 0.2641861 ; 0.2627134 ; 0.3636
2746.4 ; 189 ; 0.13 ; 0.2640732 ; 0.2625767 ; 0.3642
2760.9 ; 190 ; 0.16 ; 0.2639213 ; 0.2624064 ; 0.3643
2775.3 ; 191 ; 0.11 ; 0.2638253 ; 0.2623263 ; 0.3641
2789.9 ; 192 ; 0.09 ; 0.2638014 ; 0.2622816 ; 0.3638
2804.1 ; 193 ; 0.13 ; 0.2636018 ; 0.2620305 ; 0.3655
2818.5 ; 194 ; 0.07 ; 0.2635876 ; 0.2619840 ; 0.3672
2832.9 ; 195 ; 0.09 ; 0.2634921 ; 0.2619172 ; 0.3664
2847.3 ; 196 ; 0.07 ; 0.2633849 ; 0.2618544 ; 0.3654
2861.6 ; 197 ; 0.16 ; 0.2633632 ; 0.2618513 ; 0.3669
2875.9 ; 198 ; 0.12 ; 0.2632376 ; 0.2617224 ; 0.3667
2890.2 ; 199 ; 0.18 ; 0.2631366 ; 0.2616217 ; 0.3690
2917.4 ; 201 ; 0.12 ; 0.2629878 ; 0.2614938 ; 0.3680
2931.8 ; 202 ; 0.06 ; 0.2629984 ; 0.2615536 ; 0.3693
2946.4 ; 203 ; 0.14 ; 0.2628014 ; 0.2613632 ; 0.3678
2961.0 ; 204 ; 0.17 ; 0.2627848 ; 0.2613846 ; 0.3680
2975.6 ; 205 ; 0.06 ; 0.2627064 ; 0.2612717 ; 0.3694
2989.9 ; 206 ; 0.11 ; 0.2625363 ; 0.2610712 ; 0.3691
3004.2 ; 207 ; 0.11 ; 0.2625550 ; 0.2611124 ; 0.3679
3018.7 ; 208 ; 0.14 ; 0.2622966 ; 0.2608539 ; 0.3689
3033.2 ; 209 ; 0.09 ; 0.2622741 ; 0.2607922 ; 0.3689
3047.4 ; 210 ; 0.18 ; 0.2621194 ; 0.2606194 ; 0.3705
3061.8 ; 211 ; 0.12 ; 0.2620303 ; 0.2604830 ; 0.3722
3076.3 ; 212 ; 0.14 ; 0.2620144 ; 0.2605103 ; 0.3722
3090.9 ; 213 ; 0.16 ; 0.2618576 ; 0.2603230 ; 0.3720
3105.3 ; 214 ; 0.10 ; 0.2618049 ; 0.2602643 ; 0.3713
3119.5 ; 215 ; 0.15 ; 0.2616588 ; 0.2601421 ; 0.3707
3133.9 ; 216 ; 0.07 ; 0.2615891 ; 0.2600672 ; 0.3712
3148.5 ; 217 ; 0.12 ; 0.2615517 ; 0.2600874 ; 0.3726
3162.9 ; 218 ; 0.08 ; 0.2615828 ; 0.2601055 ; 0.3727
3177.5 ; 219 ; 0.12 ; 0.2614477 ; 0.2600040 ; 0.3705
3191.9 ; 220 ; 0.18 ; 0.2612921 ; 0.2598025 ; 0.3726
3206.5 ; 221 ; 0.08 ; 0.2613199 ; 0.2598632 ; 0.3709
3220.9 ; 222 ; 0.09 ; 0.2612648 ; 0.2597889 ; 0.3724
3235.3 ; 223 ; 0.13 ; 0.2611268 ; 0.2596601 ; 0.3711
3249.5 ; 224 ; 0.12 ; 0.2610260 ; 0.2595540 ; 0.3739
3263.9 ; 225 ; 0.14 ; 0.2609989 ; 0.2595137 ; 0.3739
3278.1 ; 226 ; 0.09 ; 0.2608520 ; 0.2593766 ; 0.3732
3292.4 ; 227 ; 0.06 ; 0.2608637 ; 0.2593680 ; 0.3723
3306.8 ; 228 ; 0.15 ; 0.2608194 ; 0.2592964 ; 0.3732
3321.2 ; 229 ; 0.11 ; 0.2607429 ; 0.2592036 ; 0.3749
3335.5 ; 230 ; 0.12 ; 0.2605672 ; 0.2589987 ; 0.3759
3350.1 ; 231 ; 0.11 ; 0.2605174 ; 0.2589690 ; 0.3769
3364.4 ; 232 ; 0.18 ; 0.2603958 ; 0.2587723 ; 0.3769
3378.7 ; 233 ; 0.13 ; 0.2603521 ; 0.2587035 ; 0.3780
3393.0 ; 234 ; 0.20 ; 0.2600799 ; 0.2584183 ; 0.3785
3407.5 ; 235 ; 0.09 ; 0.2601160 ; 0.2585191 ; 0.3776
3421.9 ; 236 ; 0.12 ; 0.2600178 ; 0.2583978 ; 0.3785
3436.3 ; 237 ; 0.13 ; 0.2599139 ; 0.2582780 ; 0.3791
3450.6 ; 238 ; 0.09 ; 0.2598965 ; 0.2582998 ; 0.3789
3465.1 ; 239 ; 0.09 ; 0.2597640 ; 0.2581598 ; 0.3788
3479.7 ; 240 ; 0.07 ; 0.2596820 ; 0.2580657 ; 0.3790
3494.1 ; 241 ; 0.09 ; 0.2596413 ; 0.2580696 ; 0.3793
3508.3 ; 242 ; 0.07 ; 0.2595480 ; 0.2579976 ; 0.3809
3522.7 ; 243 ; 0.13 ; 0.2595135 ; 0.2579726 ; 0.3810
3537.1 ; 244 ; 0.14 ; 0.2593450 ; 0.2578033 ; 0.3811
3551.3 ; 245 ; 0.13 ; 0.2593833 ; 0.2577944 ; 0.3826
3565.8 ; 246 ; 0.09 ; 0.2592223 ; 0.2576098 ; 0.3812
3580.4 ; 247 ; 0.14 ; 0.2591004 ; 0.2575131 ; 0.3817
3594.7 ; 248 ; 0.13 ; 0.2589689 ; 0.2573741 ; 0.3811
3609.2 ; 249 ; 0.10 ; 0.2589255 ; 0.2572873 ; 0.3819
3623.6 ; 250 ; 0.14 ; 0.2588944 ; 0.2572474 ; 0.3817
3638.1 ; 251 ; 0.07 ; 0.2588157 ; 0.2571603 ; 0.3823
3652.8 ; 252 ; 0.07 ; 0.2588008 ; 0.2571798 ; 0.3814
3667.2 ; 253 ; 0.15 ; 0.2586883 ; 0.2569806 ; 0.3834
3681.6 ; 254 ; 0.10 ; 0.2586626 ; 0.2569552 ; 0.3830
3696.0 ; 255 ; 0.08 ; 0.2586417 ; 0.2570065 ; 0.3821
3710.2 ; 256 ; 0.13 ; 0.2585316 ; 0.2568934 ; 0.3818
3724.6 ; 257 ; 0.04 ; 0.2584508 ; 0.2568038 ; 0.3832
3739.0 ; 258 ; 0.11 ; 0.2585136 ; 0.2569105 ; 0.3829
3753.4 ; 259 ; 0.12 ; 0.2583044 ; 0.2566761 ; 0.3813
3767.9 ; 260 ; 0.14 ; 0.2582178 ; 0.2565511 ; 0.3832
3782.3 ; 261 ; 0.12 ; 0.2581201 ; 0.2564423 ; 0.3837
3796.8 ; 262 ; 0.12 ; 0.2580250 ; 0.2563895 ; 0.3838
3811.4 ; 263 ; 0.05 ; 0.2580240 ; 0.2564053 ; 0.3833
